69.26
67.51
69.15
69.32
69.37
70.41
71.32
71.86
71.85
72.69
73.23
72.02
74.31
72.65
72.6
73.59
73.02
73.38
72.71
73.52
73.42
72.95
73.02
74.65
73.45
74.23
73.98
74.71
74.09
75.27
74.53
75.82
73.72
76.49
73.53
75.51
76.05
74.62
75.36
76.5
76.33
76.07
76.45
75.57
75.4
76.19
75.65
78.25
76.82
78.33
78.49
78.14
79.05
78.59
79.14
77.97
76.21
78.74
78.73
78.21
78.08
79.37
78.32
80.29
78.43
78.41
79.43
79.81
68.69
68.17
68.07
68.74
69.55
69
68.97
68.77
68.53
70.36
69.76
69.35
68.47
69.42
67.85
67.57
70.12
69.56
69.81
75.39
74.42
158.8
68.78
69.09
69.18
69.81
69.98
69.27
69.31
69.41
69.99
70.02
69.48
69.7
68.81
69.73
68.58
69.33
70.03
68.54
69.43
68.52
69.66
69.45
71.01
69.13
70.3
69.51
69.82
71.76
70.68
70.9
70.53
72.69
70.43
70.6
71.07
71.52
72.39
70.33
70
71.89
70.36
71.94
70.52
71.97
72.59
70.45
71.85
70.47
71.36
71.4
72.26
70.44
71.86
72.49
72.36
72.47
72.52
71.05
71.61
72.55
72.1
72.38
73
71
70.65
72.9
72.56
70.1
73.08
73.68
71.84
73.47
73.22
72.77
72.93
73.85
73.48
70.89
72.67
73.12
71.65
72.49
73.07
72.73
73.02
73.79
73.24
70.91
70.91
72.14
73.83
72.76
72.78
74.12
71.91
73.61
73
71.92
73.68
73.19
74.94
72.81
73.15
73.34
74.15
73.49
71.58
73.86
71.73
73.89
74.79
74.89
72.79
74.02
72.12
75.12
73.57
73.63
74.54
72.18
74.96
75.64
73.76
73.73
93.93
73.37
75.12
74.13
74.98
74.37
72.86
75.71
75.06
74.08
70.33
74.11
75.08
74.88
75.08
76.32
74.19
72.77
74.48
77.24
73.72
75.69
73.84
73.71
74.01
72.85
75.69
74.41
74.78
73.85
76.4
75.09
74.34
73.06
73.66
73.66
74.2
75.51
74.83
75.19
72.8
74.49
72.57
74.83
73.86
74.26
74.59
72.35
74.77
74.32
74.16
72.4
73.21
74.24
73.62
75.3
77.78
73.14
73.18
74.7
74.31
72.35
75.03
75.47
77.28
75.26
74.88
77.39
74.3
74.22
74.8
77.08
75.24
76.27
73.04
75.89
78.02
72.77
75.61
75.02
74.52
74.92
74.47
76.92
73.55
75.49
76.6
74.51
73.1
76.42
72.05
76.79
74.68
74.23
73.84
73.85
74.74
74.65
76.2
75.97
76.37
74.84
75.01
75.91
74.21
75.68
76.11
75.08
74.64
76.89
77.25
75.62
76.04
74.94
76.25
76.47
76.2
76.42
76.91
76.11
74.84
75.65
72.92
76.08
76.38
76.8
75.63
76.13
75.54
76.7
78.27
75.99
77.43
77.07
74.89
76.01
77.44
77.44
75.88
75.53
75.64
75.62
75
74.87
78.65
77.04
75.14
74.3
75.14
76.03
76.23
76.71
76.07
77.56
78.34
77.03
75.4
74.79
73.99
78.16
75.56
77.12
78.81
77.5
78.85
76.45
76.45
75.9
75.87
74.91
76.38
77.03
77.59
79.12
77.03
77.63
75.91
77.19
77.38
73.38
78.08
77.19
78.81
75.88
76
76.07
